id	name	isLeaf	pId	deep	parentID
AfFjgM_UF_H	Tumor Necrosis Factor (TNF)	True	0EI5zSKofS8	3	0EI5zSKofS8
cavp94l2ErH	Transthyretin	True	iLfFJuisv58	4	iLfFJuisv58
lYHUgkVfOTG	Interleukin-17A (IL-17A)	True	eY8KEg4Ov87	4	eY8KEg4Ov87
zZq-jWq5AF_	Interleukin-23 (IL-23)	True	eY8KEg4Ov87	4	eY8KEg4Ov87
ZL39yxDAFyE	Interleukin-5 (IL-5)	True	eY8KEg4Ov87	4	eY8KEg4Ov87
aEg9Eaw51-5	Fibroblast growth factors	False	m_bAUAGUpEF	4	m_bAUAGUpEF
PHHua78ojWH	Vascular endothelial growth factor	False	m_bAUAGUpEF	4	m_bAUAGUpEF
nBURPNjWh85	Vascular endothelial growth factor A	True	PHHua78ojWH	5	PHHua78ojWH
V7WrG3tn_f7	Fibroblast growth factor 23 (FGF23)	True	aEg9Eaw51-5	5	aEg9Eaw51-5
2LQD_yNEU8G	Nerve Growth Factor Receptors	True	Q66pAsdlYK9	4	Q66pAsdlYK9
YAo-Cah2u09	Interferons	False	-q7MBYzcOa8	4	-q7MBYzcOa8
8C-jsbL3GQ8	Interferon gamma	True	YAo-Cah2u09	5	YAo-Cah2u09
5LPtYtfvWu4	Granulocyte Colony-Stimulating Factor (CSF-3)	True	RdyYwaGqnu-	4	RdyYwaGqnu-
e9yjDuYzwXE	Granulocyte-macrophage Colony-stimulating Factor (CSF-2)	True	RdyYwaGqnu-	4	RdyYwaGqnu-
Zd_oZJD8vc4	Macrophage Colony-Stimulating Factor (CSF-1)	True	RdyYwaGqnu-	4	RdyYwaGqnu-
CmPtNZeaXl_	BCL-2	True	1XUkdlO14_A	4	1XUkdlO14_A
HyfFTl3XvRG	Nectin-4	True	MacV7kCJI2-	4	MacV7kCJI2-
eHaRW6hIXzH	ApoC-III mRNA	True	Ubw6GdrSgV5	3	Ubw6GdrSgV5
wB5faRp9WdC	Exon 53 of dystrophin pre-mRNA	True	Ubw6GdrSgV5	3	Ubw6GdrSgV5
XFfCYHMndi9	Calcium Channels	False	sOM7VDl-53-	3	sOM7VDl-53-
ORwHgsvtYg6	Potassium Channels	False	sOM7VDl-53-	3	sOM7VDl-53-
AZfTnIdW_6F	Sodium Channels	False	sOM7VDl-53-	3	sOM7VDl-53-
ecCQT1PXpHF	Voltage-Gated Sodium Channels	True	AZfTnIdW_6F	4	AZfTnIdW_6F
hkPwYkiIfR_	Calcium-Sensitive Potassium Channels	False	ORwHgsvtYg6	4	ORwHgsvtYg6
oZabPCDD1O9	Inwardly Rectifying Potassium Channels	False	ORwHgsvtYg6	4	ORwHgsvtYg6
9xCCE47_AdH	Two-Pore Domain Potassium Channels	False	ORwHgsvtYg6	4	ORwHgsvtYg6
TVuKRb6URSE	Voltage-Sensitive Potassium Channels	True	ORwHgsvtYg6	4	ORwHgsvtYg6
fksNOAgHn87	TRAAK Potassium Channel	True	9xCCE47_AdH	5	9xCCE47_AdH
E068rA-qZb9	TREK-1 Potassium Channel	True	9xCCE47_AdH	5	9xCCE47_AdH
p0qM8LDpXgD	Kir6.2 Inwardly Rectifying Potassium Channel	True	oZabPCDD1O9	5	oZabPCDD1O9
g77OascrLgA	IK-Ca Intermediate Conductance Calcium Activated Potassium Channel	True	hkPwYkiIfR_	5	hkPwYkiIfR_
WLK7mznQEA-	SK-Ca2 Small Conductance Calcium Activated Potassium Channel	True	hkPwYkiIfR_	5	hkPwYkiIfR_
XB1WzQAkRn4	SK-Ca3 Small Conductance Calcium Activated Potassium Channel	True	hkPwYkiIfR_	5	hkPwYkiIfR_
2OC5XnoBULD	Voltage-Gated Calcium Channels	False	XFfCYHMndi9	4	XFfCYHMndi9
0bVqutNNYe5	Cav1 Voltage-Gated Calcium Channels	False	2OC5XnoBULD	5	2OC5XnoBULD
w5dP9pTdfN_	Cav1.1 Voltage-Gated Calcium Channel	True	0bVqutNNYe5	6	0bVqutNNYe5
xr2_EG-nJvH	Cav1.2 Voltage-Gated Calcium Channel	True	0bVqutNNYe5	6	0bVqutNNYe5
hoKuRwXP186	Von Willebrand factor	True	uVVj-bBy4YH	3	uVVj-bBy4YH
PlDFDedNCI8	Glycolipid GD2	True	5qpCvzhq0Y9	3	5qpCvzhq0Y9
peNRqvP8x8A	Carbonic Anhydrases	False	LOaigUReTj9	3	LOaigUReTj9
_X6a6rZBYFA	Deacetylases	False	LOaigUReTj9	3	LOaigUReTj9
Nk12tKIiAEG	Endonucleases	False	LOaigUReTj9	3	LOaigUReTj9
oWxxabsjtFF	Hydrolases	False	LOaigUReTj9	3	LOaigUReTj9
pcAvw7MPz8D	Hydroxylases	False	LOaigUReTj9	3	LOaigUReTj9
vbkthGf-a36	Isomerases	False	LOaigUReTj9	3	LOaigUReTj9
3c4BcBzD18D	Lyases	False	LOaigUReTj9	3	LOaigUReTj9
b_e6Gn1ahmA	Neuraminidase	True	LOaigUReTj9	3	LOaigUReTj9
p4ek20Lb_zA	Nucleic Acid Processing	False	LOaigUReTj9	3	LOaigUReTj9
rd3SDQq1CYA	Other Enzymes	False	LOaigUReTj9	3	LOaigUReTj9
OxkA7tU1buH	Oxidoreductases	False	LOaigUReTj9	3	LOaigUReTj9
gVp7uBy3mmA	Polymerases	False	LOaigUReTj9	3	LOaigUReTj9
5R9jiDHqU8B	Transferases	False	LOaigUReTj9	3	LOaigUReTj9
A2ZgqxVjS9-	Acyltransferases	False	5R9jiDHqU8B	4	5R9jiDHqU8B
Vrg-2ByCeN9	Glucosylceramide synthase	False	5R9jiDHqU8B	4	5R9jiDHqU8B
CF5a0WXAEH8	Transferases Transferring a One-Carbon Group	False	5R9jiDHqU8B	4	5R9jiDHqU8B
eoTG_3UZjz8	Transferases Transferring Alkyl or Aryl Groups Other Than Methyl	False	5R9jiDHqU8B	4	5R9jiDHqU8B
-1FpDFyFxV6	Transferases Transferring Phosphorus-Containing Groups	False	5R9jiDHqU8B	4	5R9jiDHqU8B
cvFKOA1dlT5	DNA Polymerases	False	-1FpDFyFxV6	5	-1FpDFyFxV6
R5thyr1_Ij6	Kinases	False	-1FpDFyFxV6	5	-1FpDFyFxV6
bK37EJ7yxo9	Phosphatidylinositol 3-kinases	False	-1FpDFyFxV6	5	-1FpDFyFxV6
OAN_U5ZODB9	Protein Kinases	False	-1FpDFyFxV6	5	-1FpDFyFxV6
UGwtCz413V8	Mitogen-activated protein kinase kinases	False	OAN_U5ZODB9	6	OAN_U5ZODB9
ifyCFK77YjH	Mitogen-activated protein kinase kinase 1	True	UGwtCz413V8	7	UGwtCz413V8
jLu4EGyF4-E	Mitogen-activated protein kinase kinase 2	True	UGwtCz413V8	7	UGwtCz413V8
n7FxYAALZ79	Phosphatidylinositol 3-kinase delta	True	bK37EJ7yxo9	6	bK37EJ7yxo9
208uGpWNSSC	Phosphatidylinositol 3-kinase gamma	True	bK37EJ7yxo9	6	bK37EJ7yxo9
90meUDr3kF-	Cyclin-dependent kinases (CDK)	False	R5thyr1_Ij6	6	R5thyr1_Ij6
IcPohEOW3e4	MAP Kinases	False	R5thyr1_Ij6	6	R5thyr1_Ij6
dREIV_ssbID	Phosphatidylinositide 3-kinases	False	R5thyr1_Ij6	6	R5thyr1_Ij6
gmRdRTUT3mH	Rho kinase	True	R5thyr1_Ij6	6	R5thyr1_Ij6
NsWMt2pG8SC	Serine-Threonine Kinases	False	R5thyr1_Ij6	6	R5thyr1_Ij6
HJgX-YkwgXA	Thymidine Kinases	True	R5thyr1_Ij6	6	R5thyr1_Ij6
fJ3yNda6XeA	Tropomyosin receptor kinases (TRK)	False	R5thyr1_Ij6	6	R5thyr1_Ij6
LzS3-6WpIQ9	Tyrosine Kinases	False	R5thyr1_Ij6	6	R5thyr1_Ij6
KvzkfFqEAR6	Abl Kinase	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
1_9ZmTvnCv9	Activated CDC42 kinase 1	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
W8ctkxhLs4H	Anaplastic lymphoma kinase	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
GkJuXmxEBOA	Bcr-Abl kinase	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
0nMSP1IP6oG	Bruton tyrosine kinase	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
dKElX5wOVe7	Cyclin-dependent kinase (CDK) 4 and 6	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
xyXCUxlCYD9	FMS-like tyrosine kinase 3	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
MdeJibzIQ3E	JAK Kinases	False	LzS3-6WpIQ9	7	LzS3-6WpIQ9
JBkai4_YiPE	KIT proto-oncogene receptor tyrosine kinase	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
Aa392TY5SO6	Proto-oncogene tyrosine-protein kinase ROS1	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
iPzHk-xzkt8	Receptor tyrosine kinase	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
hfvanPAd2a5	ROS1 tyrosine kinase	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
LjpYc8_72i7	Tyrosine-protein kinase SYK	True	LzS3-6WpIQ9	7	LzS3-6WpIQ9
voFXZCfQF4F	JAK1 Kinase	True	MdeJibzIQ3E	8	MdeJibzIQ3E
uvysNuCZSC7	JAK2 Kinase	True	MdeJibzIQ3E	8	MdeJibzIQ3E
GBovNtnT3v_	Tropomyosin receptor kinase A (TRKA)	True	fJ3yNda6XeA	7	fJ3yNda6XeA
EVJJ-4AHFZ7	Tropomyosin receptor kinase B (TRKB)	True	fJ3yNda6XeA	7	fJ3yNda6XeA
CpqiuEa6SCH	Tropomyosin receptor kinase C (TRKC)	True	fJ3yNda6XeA	7	fJ3yNda6XeA
w5wk8X-DFuB	BRAF Serine-Threonine Kinases Mutated	True	NsWMt2pG8SC	7	NsWMt2pG8SC
cwznA5VVIN-	Phosphatidylinositide 3-kinase alpha	True	dREIV_ssbID	7	dREIV_ssbID
irvHOoI0B3F	Phosphatidylinositide 3-kinase delta	True	dREIV_ssbID	7	dREIV_ssbID
YHqKSJRL9PC	ERK MAP Kinase	False	IcPohEOW3e4	7	IcPohEOW3e4
6cTys4LHWe-	MEK1 Kinase	True	YHqKSJRL9PC	8	YHqKSJRL9PC
5hLzqf_PB2H	MEK2 Kinase	True	YHqKSJRL9PC	8	YHqKSJRL9PC
ajsNmt3gOA7	Cyclin-dependent kinase 4 (CDK4)	True	90meUDr3kF-	7	90meUDr3kF-
W7mKARVU6f6	Cyclin-dependent kinase 6 (CDK6)	True	90meUDr3kF-	7	90meUDr3kF-
RNPXpnEMs8C	HCV NS5B polymerase	True	cvFKOA1dlT5	6	cvFKOA1dlT5
60oXyf_X-W7	Polyadenosine 5’-diphosphoribose polymerases (PARP)	False	cvFKOA1dlT5	6	cvFKOA1dlT5
8xj5LZBII1D	Polyadenosine 5’-diphosphoribose polymerase 1 (PARP-1)	True	60oXyf_X-W7	7	60oXyf_X-W7
-pajEp0HyJ8	Polyadenosine 5’-diphosphoribose polymerase 2 (PARP-2)	True	60oXyf_X-W7	7	60oXyf_X-W7
AiRN94nHceE	Polyadenosine 5’-diphosphoribose polymerase 3 (PARP-3)	True	60oXyf_X-W7	7	60oXyf_X-W7
fQYySa8RQq6	Dihydropteroate Synthase	True	eoTG_3UZjz8	5	eoTG_3UZjz8
s1vpesUb7m4	Catechol-O-Methyltransferase	True	CF5a0WXAEH8	5	CF5a0WXAEH8
AFHizCDEIfC	Thymidylate Synthase	True	CF5a0WXAEH8	5	CF5a0WXAEH8
e0XnPh_iHk6	Transferases Transferring a One-Carbon Group	False	Vrg-2ByCeN9	5	Vrg-2ByCeN9
tVG5EG_qA27	Methyltransferases	False	e0XnPh_iHk6	6	e0XnPh_iHk6
8RtB63ajfU9	EZH2 methyltransferase	True	tVG5EG_qA27	7	tVG5EG_qA27
NW-C3qDWHQ8	ATP citrate synthase	True	A2ZgqxVjS9-	5	A2ZgqxVjS9-
Eo2I9L_lSjD	DNA polymerase III (beta subunit) sliding clamp	False	gVp7uBy3mmA	4	gVp7uBy3mmA
3831kkbM7iA	Poly (ADP-ribose) polymerase	True	Eo2I9L_lSjD	5	Eo2I9L_lSjD
6bOBHTSMFs7	5-alpha-Reductase	True	OxkA7tU1buH	4	OxkA7tU1buH
tyScIqjH2OA	Acting on CH or CH2 groups	False	OxkA7tU1buH	4	OxkA7tU1buH
PcFcnzJwFu5	Acting on the CH-CH group of donors	False	OxkA7tU1buH	4	OxkA7tU1buH
a0nMNJsFHAG	Acting on the CH-NH group of donors	False	OxkA7tU1buH	4	OxkA7tU1buH
b8qcWF1BNTB	Acting on the CH-OH group of donors	False	OxkA7tU1buH	4	OxkA7tU1buH
R4ZmZNG8WO9	Alcohol Dehydrogenase	True	OxkA7tU1buH	4	OxkA7tU1buH
BQR-hMNoAlC	Aldose reductase	True	OxkA7tU1buH	4	OxkA7tU1buH
lVizjypqxL6	Aromatases	False	OxkA7tU1buH	4	OxkA7tU1buH
zz_hAEg1ZAG	Hydroxymethylglutaryl-CoA Reductase	True	OxkA7tU1buH	4	OxkA7tU1buH
Hglu9gRFIi9	Lipoxygenase	True	OxkA7tU1buH	4	OxkA7tU1buH
0mp8bu4oV-5	Monoamine Oxidases	False	OxkA7tU1buH	4	OxkA7tU1buH
w52efho-fXC	Oxidoreductases Incorporating One Atom of Oxygen	False	OxkA7tU1buH	4	OxkA7tU1buH
pGynFV12oVE	Squalene Epoxidase	True	OxkA7tU1buH	4	OxkA7tU1buH
9Da8LVseTH6	Cyclooxygenases	False	w52efho-fXC	5	w52efho-fXC
HETqzIGad3E	Cytochrome P450 (CYP) Monooxygenase Superfamily	False	w52efho-fXC	5	w52efho-fXC
N1x9bvn6j9G	Prostaglandin Synthases	True	w52efho-fXC	5	w52efho-fXC
4REAEylobO6	Cytochrome P450 Monooxygenase 3A	False	HETqzIGad3E	6	HETqzIGad3E
xU1bYO7O3wB	Cytochrome P450 Monooxygenase 3A4	True	4REAEylobO6	7	4REAEylobO6
p5167WOpqc_	Cytochrome P450 Monooxygenase 3A4-5	True	4REAEylobO6	7	4REAEylobO6
syy5IeLvc1C	Cyclooxygenase-2	True	9Da8LVseTH6	6	9Da8LVseTH6
SkxXv-Y4gp-	Monoamine Oxidase A	True	0mp8bu4oV-5	5	0mp8bu4oV-5
Tqlpb4ye3s5	Monoamine Oxidase B	True	0mp8bu4oV-5	5	0mp8bu4oV-5
vhvCbBWQDZ_	Non-steroid Aromatase	True	lVizjypqxL6	5	lVizjypqxL6
vmooewkv7oD	Steroid Aromatase	True	lVizjypqxL6	5	lVizjypqxL6
5Mnzs_4FNkE	Isocitrate dehydrogenase	False	b8qcWF1BNTB	5	b8qcWF1BNTB
0WRdERAiX5F	Isocitrate dehydrogenase-2	True	b8qcWF1BNTB	5	b8qcWF1BNTB
9bEv0wT9s-F	Isocitrate dehydrogenase-1 mutated	True	5Mnzs_4FNkE	6	5Mnzs_4FNkE
lENwmZwHAyB	Dihydrofolate reductase	True	a0nMNJsFHAG	5	a0nMNJsFHAG
XmoPG8R1KWG	Dihydroorotate dehydrogenase	True	PcFcnzJwFu5	5	PcFcnzJwFu5
q0Z1Yc0X9SA	Xanthine oxidase	True	tyScIqjH2OA	5	tyScIqjH2OA
9y-coSp2zyH	Formyltransferase	False	rd3SDQq1CYA	4	rd3SDQq1CYA
bN2Ujmx5mH_	Glycinamide ribonucleotide formyltransferase	True	9y-coSp2zyH	5	9y-coSp2zyH
IIK60_9PRgD	Adenosine Deaminase (ADA)	True	p4ek20Lb_zA	4	p4ek20Lb_zA
iNcMcb4bTK4	Bacterial DNA-Dependent RNA Polymerase	True	p4ek20Lb_zA	4	p4ek20Lb_zA
6j9N37jjy0_	Integrase	True	p4ek20Lb_zA	4	p4ek20Lb_zA
ND8cfV3WzkA	Reverse Transcriptase	False	p4ek20Lb_zA	4	p4ek20Lb_zA
Q9Uv6ME1XM9	Ribonucleotide Reductase	True	p4ek20Lb_zA	4	p4ek20Lb_zA
f6B2XHeld_8	RNA Synthetase	True	p4ek20Lb_zA	4	p4ek20Lb_zA
5oER9Zq5Yp_	RNA-dependent RNA polymerase	True	p4ek20Lb_zA	4	p4ek20Lb_zA
fu_A7kZ-DuC	HIV-1 Reverse Transcriptase (RT)	True	ND8cfV3WzkA	5	ND8cfV3WzkA
-PB_k0JH1VG	Carbon-Carbon Lyases	False	3c4BcBzD18D	4	3c4BcBzD18D
qzHdXXijeEH	Phosphorous-Oxygen Lyases	False	3c4BcBzD18D	4	3c4BcBzD18D
lAzaYnKpIs7	Guanylyl Cyclases	False	qzHdXXijeEH	5	qzHdXXijeEH
kAtZuKAjSa9	Guanylyl Cyclase C	True	lAzaYnKpIs7	6	lAzaYnKpIs7
K6TlUEMR0q6	Guanylyl Cyclase, Particular	True	lAzaYnKpIs7	6	lAzaYnKpIs7
Pxh9OmkIPc5	Guanylyl Cyclase, Soluble	True	lAzaYnKpIs7	6	lAzaYnKpIs7
5LD39jX2M6_	Decarboxylase	False	-PB_k0JH1VG	5	-PB_k0JH1VG
OaJdR3G-3xA	DOPA Decarboxylase	True	5LD39jX2M6_	6	5LD39jX2M6_
DGfOJ3xpvY9	Cis-Trans Isomerases	False	vbkthGf-a36	4	vbkthGf-a36
F8JAZXlzlo6	Topoisomerases	False	vbkthGf-a36	4	vbkthGf-a36
bMq24P2QQl5	Topoisomerase I	True	F8JAZXlzlo6	5	F8JAZXlzlo6
CdUgnHOpBjC	Topoisomerase II	True	F8JAZXlzlo6	5	F8JAZXlzlo6
1ZmJuYO8Db5	Topoisomerase IV	True	F8JAZXlzlo6	5	F8JAZXlzlo6
_u44jWURkj_	Peptidyl-Prolyl Isomerases	False	DGfOJ3xpvY9	5	DGfOJ3xpvY9
JP3sWH_D2S_	Cyclophilins	True	_u44jWURkj_	6	_u44jWURkj_
81uiXPZayNA	FKBPs	True	_u44jWURkj_	6	_u44jWURkj_
ddjc50cKTOG	Tryptophan hydroxylase	True	pcAvw7MPz8D	4	pcAvw7MPz8D
w-Z6FSlH7a5	Alpha-glucosidases	True	oWxxabsjtFF	4	oWxxabsjtFF
Vyrk96HYG26	Epoxide Hydrolases	False	oWxxabsjtFF	4	oWxxabsjtFF
YkmfqieGZp6	Lipases	True	oWxxabsjtFF	4	oWxxabsjtFF
6dZsXFFDYgA	Nucleases	False	oWxxabsjtFF	4	oWxxabsjtFF
4En3L7GwL1_	Peptidases and Proteases	False	oWxxabsjtFF	4	oWxxabsjtFF
daFLH4cXP3_	Angiotensin - Converting Enzyme-2 (ACE2)	True	4En3L7GwL1_	5	4En3L7GwL1_
rwsJoDCFGQD	Angiotensin I - Converting Enzyme (ACE)	True	4En3L7GwL1_	5	4En3L7GwL1_
LXYXBRsCnV9	Coagulation Factors	False	4En3L7GwL1_	5	4En3L7GwL1_
mL8qmKyrWQ4	Dipeptidyl peptidase	True	4En3L7GwL1_	5	4En3L7GwL1_
qEnYEQ6RhlG	HCV-protease	False	4En3L7GwL1_	5	4En3L7GwL1_
V-NqkjlnAg_	HIV-proteases	True	4En3L7GwL1_	5	4En3L7GwL1_
hG99VZHpaC_	Kallikrein	True	4En3L7GwL1_	5	4En3L7GwL1_
bDLbUeDQqp6	Renin	True	4En3L7GwL1_	5	4En3L7GwL1_
THD3427liR4	Serine proteases	False	4En3L7GwL1_	5	4En3L7GwL1_
7qZYwcd74W5	Factor IXa	True	THD3427liR4	6	THD3427liR4
hlrMj-l0LD4	Factor X	True	THD3427liR4	6	THD3427liR4
Uh-cXg8c6D5	Plasmin	True	THD3427liR4	6	THD3427liR4
D5Yi1ISFOo9	Thrombin as a Target	True	THD3427liR4	6	THD3427liR4
W1NipriChu4	HCV NS3/4A-protease	True	qEnYEQ6RhlG	6	qEnYEQ6RhlG
x7wOcxHz-C5	Coagulation Factor IXa as a Target	True	LXYXBRsCnV9	6	LXYXBRsCnV9
owtjI3kMldF	Coagulation Factor VIIa as a Target	True	LXYXBRsCnV9	6	LXYXBRsCnV9
IxfPN8GCk27	Coagulation Factor Xa	True	LXYXBRsCnV9	6	LXYXBRsCnV9
IaS_jCwj1SF	Coagulation Factor XIIa	True	LXYXBRsCnV9	6	LXYXBRsCnV9
ANdGQ8uu5aB	DNA terminase complex	True	6dZsXFFDYgA	5	6dZsXFFDYgA
l5GnzRoHcg4	Esterases	False	Vyrk96HYG26	5	Vyrk96HYG26
TtBV8E5g15B	Acetylcholinesterase	True	l5GnzRoHcg4	6	l5GnzRoHcg4
iznsaL-voQ_	Cyclic Nucleotide Phosphodiesterases	False	l5GnzRoHcg4	6	l5GnzRoHcg4
mI9lt_1a114	Phospholipases	False	l5GnzRoHcg4	6	l5GnzRoHcg4
5KOQbiqLO1C	Pseudocholinesterase	True	l5GnzRoHcg4	6	l5GnzRoHcg4
jv9C1YQZk7A	Phospholipase A2	True	mI9lt_1a114	7	mI9lt_1a114
yYSrVknZJg6	Phosphodiesterase 3	True	iznsaL-voQ_	7	iznsaL-voQ_
0Q79s_hT5m5	Phosphodiesterase 5	True	iznsaL-voQ_	7	iznsaL-voQ_
wvUGEV_Vfd-	Phosphodiesterases 4	False	iznsaL-voQ_	7	iznsaL-voQ_
bvm0Tt1-jUG	Phosphodiesterase 4B	True	wvUGEV_Vfd-	8	wvUGEV_Vfd-
8MXOOq5mJD4	Polymerase acidic (PA) endonuclease	True	Nk12tKIiAEG	4	Nk12tKIiAEG
HwUzT9UuwO_	Histone Deacetylases	True	_X6a6rZBYFA	4	_X6a6rZBYFA
WsvL9Z2KdQ5	Alpha-carbonic anhydrases	False	peNRqvP8x8A	4	peNRqvP8x8A
4tE7Cld-OPH	Carbonic Anhydrase I	True	WsvL9Z2KdQ5	5	WsvL9Z2KdQ5
Hsu9DiAf5n7	Carbonic Anhydrase II	True	WsvL9Z2KdQ5	5	WsvL9Z2KdQ5
6saDeTyJDVB	Carbonic Anhydrase IV	True	WsvL9Z2KdQ5	5	WsvL9Z2KdQ5
GgiIllUf-49	5-Hydroxytryptamine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
0HI083NArKA	Accessory Adhesion Activator	False	zv_C0_pvfv-	2	zv_C0_pvfv-
SYOEJYHNhY9	Accessory Adhesion Activator Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
awmZz65nqM7	Acetylcholine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
k2JVqjBTsI4	Adenosine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
NriXzR952y6	Adrenaline Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
ygfpj_9ehI6	Aldosterone Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
OpMOxyTWgr4	Androgen Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
ZY26LFb9s6C	Angiotensin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
Xq4TAudfJFA	ATP Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
bZX29flqaa7	Bradykinin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
mC7VythFsTG	Calcitonin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
haGxlGq9108	Cannabis Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
dgBUANsUM4_	Chemokine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
J2iYsbViK7E	Corticotropin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
kef6228qe87	Cytokine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
7opD5Fm831B	Dopamine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
W73ecoJ97a4	Endothelin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
56-7suvkfe4	Epinephrine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
dyQX_hQa004	ErbB family Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
dKeVFB4do8C	Estrogen Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
xmo2F5znEOE	GABA Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
ymLbBQfYCe7	Glucagon Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
xhXiD0ct2TD	Glucagon-like Peptide (GLP) Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
ENP4zMgDP_E	Glucocorticoid Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
yCFmJ6PqFNH	Glutamate Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
DLMGNLDCN77	Glycoprotein Hormone Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
iUGPfLjIf8B	Gonadotropin Releasing Hormone (GNRH) Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
faL22AgZ2eB	Growth Hormone Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
RwbCvJs_I-A	GTP Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
iZ_4DuAN70D	Histamine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
pX3TDmle-57	Imidazoline Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
KHSEfj_nvvA	Insulin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
ktWtTtSbDi7	Integrin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
0REFmp40frF	Interferon Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
JFMmJk_STq6	Keratinocyte Growth Factor (KGFR) Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
DFTng4Z_IOF	Leukotriene Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
poL0ZIQcdh7	Melanocortin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
pN9vAbJlGnE	Melatonin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
3cdLedx-iaA	Neurotrophin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
ml3GE3xUM8D	Noradrenaline Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
gZkhLag-kq4	Norepinephrine Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
aU3Agxrc7L-	Nucleotide Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
TXlA5C93dfF	Parathyroid Hormone Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
99JL64J58j5	Progesterone Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
Tve_8buIVA7	Prostacyclin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
7XY4b1wYQI6	Prostanoid Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
6t4MPVeVR-F	Retinoic Acid Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
rd2LGGXwOHC	Serotonin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
N-_62ZUjb9_	Sphingosine 1-Phosphate Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
86lvcf9OVgH	Tachykinin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
zVVZLGQKAeA	Thyrotropin-Releasing Hormone Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
6NRJyqaT9AE	Vascular Endothelial Growth Factor Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
Bmv2thVDma4	Vasopressin-Oxytocin Targets	False	zv_C0_pvfv-	2	zv_C0_pvfv-
orBacItwKtC	Vasopressin-Oxytocin Receptors	False	Bmv2thVDma4	3	Bmv2thVDma4
ZAs3mFo-YR6	V-1 Vasopressin Receptors	False	orBacItwKtC	4	orBacItwKtC
BaUMteVlDXC	V-2 Vasopressin Receptor	True	orBacItwKtC	4	orBacItwKtC
